ID,FoodGroup,ShortDescrip,Descrip,CommonName,MfgName,ScientificName,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA,diabetes_nutrient_density
5745,Poultry Products,"TURKEY,BACK,FROM WHL BIRD,ENHANCED,MEAT & SKN,RSTD","Turkey, back, from whole bird, enhanced, meat and skin, roasted",0,0,0,205.0,25.8,11.36,0.0,0.0,0.0,22.0,0.598,1.68,0.0,0.09,6.0,10.669,0.215,0.034,15.0,0.063,0.68,29.0,0.015,252.0,28.0,1.52,0.0244444444444444,0.3517647058823529,0.7,0.0,0.006,0.015,0.6668125,0.1653846153846153,0.0283333333333333,0.0125,7e-05,0.069047619047619,0.36,0.509090909090909,0.1381818181818181,80.11707317073171
1144,Dairy and Egg Products,"EGG SUBSTITUTE,POWDER","Egg substitute, powder",0,0,0,444.0,55.5,13.0,21.8,21.8,0.0,369.0,0.143,3.52,0.8,1.26,125.0,0.577,1.76,0.226,326.0,0.207,3.16,65.0,0.08,478.0,127.7,1.82,0.41,0.0841176470588235,1.4666666666666668,0.0088888888888888,0.084,0.3125,0.0360625,1.3538461538461537,0.1883333333333333,0.2716666666666666,0.0002299999999999,0.1547619047619047,0.6828571428571428,2.321818181818182,0.1654545454545454,80.09909909909909
11184,Vegetables and Vegetable Products,"CORN W/RED&GRN PEPPERS,CND,SOL&LIQUIDS","Corn with red and green peppers, canned, solids and liquids",0,0,0,75.0,2.33,0.55,18.17,0.0,0.0,12.0,0.097,0.0,8.8,0.0,34.0,0.95,0.08,0.022,5.0,0.06,0.79,25.0,0.043,62.0,0.6,0.37,0.0133333333333333,0.0570588235294117,0.0,0.0977777777777777,0.0,0.085,0.059375,0.0615384615384615,0.0183333333333333,0.0041666666666666,6.666666666666667e-05,0.0595238095238095,0.0885714285714285,0.0109090909090909,0.0336363636363636,80.08
13395,Beef Products,"BEEF,RIB,SML END (RIBS 10-12),LN,0""FAT,CHOIC,CKD,BRLD","Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",0,0,0,225.0,28.04,11.7,0.0,0.0,0.0,0.0,0.4,3.32,0.0,0.0,8.0,4.8,0.22,0.1,13.0,0.1,2.57,27.0,0.016,208.0,21.9,6.99,0.0,0.2352941176470588,1.3833333333333333,0.0,0.0,0.02,0.3,0.1692307692307692,0.0833333333333333,0.0108333333333333,0.0001111111111111,0.0642857142857142,0.2971428571428571,0.3981818181818181,0.6354545454545455,80.06222222222222
9315,Fruits and Fruit Juices,"SOURSOP,RAW","Soursop, raw",0,0,Annona muricata,66.0,1.0,0.3,16.84,13.54,3.3,0.0,0.059,0.0,20.6,0.08,14.0,0.9,0.05,0.07,14.0,0.086,0.6,21.0,0.0,27.0,0.6,0.1,0.0,0.0347058823529411,0.0,0.2288888888888889,0.0053333333333333,0.035,0.05625,0.0384615384615384,0.0583333333333333,0.0116666666666666,9.555555555555554e-05,0.05,0.0385714285714285,0.0109090909090909,0.009090909090909,80.0
35071,American Indian/Alaska Native Foods,"SEAL,RINGED,MEAT (ALASKA NATIVE)","Seal, ringed, meat (Alaska Native)",0,0,Pusa hispida,142.0,28.4,3.2,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.14,5.0,0.0,19.6,0.0,0.0,238.0,0.0,0.0,0.1288888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.4076923076923077,0.1166666666666666,0.0041666666666666,0.0,0.0,0.34,0.0,0.0,80.0
10939,Pork Products,"PORK,CURED,HAM,SLICE,BONE-IN,LN & FAT,UNHTD","Pork, cured, ham, slice, bone-in, separable lean and fat, unheated",0,0,0,173.0,22.45,9.17,0.21,0.05,0.0,1.0,0.448,0.57,0.0,0.34,1.0,6.05,0.225,0.462,12.0,0.142,1.15,22.0,0.022,250.0,21.5,2.29,0.0011111111111111,0.2635294117647059,0.2375,0.0,0.0226666666666666,0.0025,0.378125,0.173076923076923,0.385,0.01,0.0001577777777777,0.0523809523809523,0.3571428571428571,0.3909090909090909,0.2081818181818182,79.98843930635839
13884,Beef Products,"BEEF,RND,TIP RND,RST,LN & FAT,1/8"" FAT,ALL GRDS,CKD,RSTD","Beef, round, tip round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, roasted",0,0,0,219.0,27.45,11.34,0.0,0.0,0.0,0.0,0.38,2.8,0.0,0.17,8.0,3.59,0.26,0.09,6.0,0.119,2.81,26.0,0.016,230.0,26.8,6.67,0.0,0.2235294117647059,1.1666666666666667,0.0,0.0113333333333333,0.02,0.224375,0.2,0.075,0.005,0.0001322222222222,0.0619047619047619,0.3285714285714285,0.4872727272727273,0.6063636363636363,79.97260273972603
17399,"Lamb, Veal, and Game Products","LAMB,NZ,IMP,SQUARE-CUT SHLDR,LN,CKD,SLOW RSTD","Lamb, New Zealand, imported, square-cut shoulder, separable lean only, cooked, slow roasted",0,0,0,192.0,25.08,10.13,0.0,0.0,0.0,1.0,0.189,2.65,0.0,0.22,0.0,4.238,0.231,0.056,14.0,0.114,1.47,22.0,0.009,197.0,6.8,4.59,0.0011111111111111,0.1111764705882353,1.1041666666666667,0.0,0.0146666666666666,0.0,0.264875,0.1776923076923077,0.0466666666666666,0.0116666666666666,0.0001266666666666,0.0523809523809523,0.2814285714285714,0.1236363636363636,0.4172727272727272,79.94791666666666
5689,Poultry Products,"CHICKEN,DK MEAT,DRUMSTK,MEAT & SKN,ENHANCED,CKD,RSTD","Chicken, dark meat, drumstick, meat and skin, enhanced, cooked, roasted",0,0,0,180.0,24.72,9.0,0.05,0.0,0.0,12.0,0.385,0.43,0.0,0.26,4.0,5.684,0.276,0.096,13.0,0.079,1.11,20.0,0.01,194.0,29.5,2.5,0.0133333333333333,0.2264705882352941,0.1791666666666666,0.0,0.0173333333333333,0.01,0.35525,0.2123076923076923,0.08,0.0108333333333333,8.777777777777778e-05,0.0476190476190476,0.2771428571428571,0.5363636363636364,0.2272727272727272,79.93333333333334
17383,"Lamb, Veal, and Game Products","LAMB,NZ,IMP,SQUARE-CUT SHLDR CHOPS,LN,RAW","Lamb, New Zealand, imported, square-cut shoulder chops, separable lean only, raw",0,0,0,164.0,20.62,9.08,0.0,0.0,0.0,6.0,0.063,2.52,0.0,0.39,0.0,3.862,0.18,0.068,27.0,0.089,1.18,21.0,0.008,189.0,7.4,3.29,0.0066666666666666,0.0370588235294117,1.05,0.0,0.026,0.0,0.241375,0.1384615384615384,0.0566666666666666,0.0225,9.888888888888888e-05,0.05,0.27,0.1345454545454545,0.2990909090909091,79.91463414634147
19816,Snacks,"RICE CAKES,BROWN RICE,PLN,UNSALTED","Snacks, rice cakes, brown rice, plain, unsalted",0,0,0,387.0,8.2,2.8,81.5,0.88,4.2,0.0,0.15,0.0,0.0,1.24,21.0,7.806,0.165,0.061,11.0,0.445,1.49,131.0,3.73,360.0,24.6,3.0,0.0,0.088235294117647,0.0,0.0,0.0826666666666666,0.0525,0.487875,0.1269230769230769,0.0508333333333333,0.0091666666666666,0.0004944444444444,0.3119047619047619,0.5142857142857142,0.4472727272727273,0.2727272727272727,79.89664082687338
19051,Snacks,"RICE CAKES,BROWN RICE,PLN","Snacks, rice cakes, brown rice, plain",0,0,0,387.0,8.2,2.8,81.5,0.88,4.2,0.0,0.15,0.0,0.0,1.24,21.0,7.806,0.165,0.061,11.0,0.445,1.49,131.0,3.73,360.0,24.6,3.0,0.0,0.088235294117647,0.0,0.0,0.0826666666666666,0.0525,0.487875,0.1269230769230769,0.0508333333333333,0.0091666666666666,0.0004944444444444,0.3119047619047619,0.5142857142857142,0.4472727272727273,0.2727272727272727,79.89664082687338
13401,Beef Products,"BEEF,RND,BTTM RND,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRSD","Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised","URMIS #2279, Cube Steak",0,0,230.0,32.73,10.0,0.0,0.0,0.0,0.0,0.43,1.97,0.0,0.46,10.0,5.918,0.184,0.068,7.0,0.071,2.71,21.0,0.011,199.0,34.5,5.41,0.0,0.2529411764705882,0.8208333333333333,0.0,0.0306666666666666,0.025,0.369875,0.1415384615384615,0.0566666666666666,0.0058333333333333,7.888888888888888e-05,0.05,0.2842857142857143,0.6272727272727273,0.4918181818181818,79.88695652173912
3693,Baby Foods,"BABYFOOD,CRL,OATMEAL,W/HONEY,PREP W/WHL MILK","Babyfood, cereal, oatmeal, with honey, prepared with whole milk",0,0,0,115.0,5.0,3.9,15.3,0.0,0.0,0.0,0.06,0.3,0.0,0.0,10.0,6.034,0.602,0.487,289.0,0.095,11.09,35.0,0.0,198.0,0.0,0.93,0.0,0.0352941176470588,0.125,0.0,0.0,0.025,0.377125,0.463076923076923,0.4058333333333333,0.2408333333333333,0.0001055555555555,0.0833333333333333,0.2828571428571428,0.0,0.0845454545454545,79.87826086956524
43367,Poultry Products,"TURKEY,DRUMSTK,SMOKED,CKD,W/SKN,BONE REMOVED","Turkey, drumstick, smoked, cooked, with skin, bone removed",0,0,0,208.0,27.9,9.8,0.0,0.0,0.0,0.0,0.33,0.36,0.0,0.62,9.0,3.56,0.24,0.06,32.0,0.154,2.3,23.0,0.0,199.0,38.3,4.27,0.0,0.1941176470588235,0.15,0.0,0.0413333333333333,0.0225,0.2225,0.1846153846153846,0.05,0.0266666666666666,0.0001711111111111,0.0547619047619047,0.2842857142857143,0.6963636363636363,0.3881818181818181,79.875
13421,Beef Products,"BEEF,RND,TIP RND,RST,LN & FAT,0"" FAT,ALL GRDS,CKD,RSTD","Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, roasted",Cube steak,0,0,188.0,26.79,8.21,0.0,0.0,0.0,0.0,0.352,1.49,0.0,0.38,8.0,4.682,0.143,0.062,6.0,0.064,2.18,17.0,0.009,166.0,27.4,4.49,0.0,0.2070588235294117,0.6208333333333333,0.0,0.0253333333333333,0.02,0.292625,0.1099999999999999,0.0516666666666666,0.005,7.11111111111111e-05,0.0404761904761904,0.2371428571428571,0.4981818181818181,0.4081818181818182,79.86170212765958
1108,Dairy and Egg Products,"MILK,INDIAN BUFFALO,FLUID","Milk, indian buffalo, fluid",0,0,0,97.0,3.75,6.89,5.18,0.0,0.0,53.0,0.023,0.36,2.3,0.0,6.0,0.091,0.135,0.052,169.0,0.046,0.12,31.0,0.018,117.0,0.0,0.22,0.0588888888888888,0.0135294117647058,0.15,0.0255555555555555,0.0,0.015,0.0056875,0.1038461538461538,0.0433333333333333,0.1408333333333333,5.111111111111111e-05,0.0738095238095238,0.1671428571428571,0.0,0.02,79.83505154639175
13954,Beef Products,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN & FAT,0"" FAT,ALL GRDS,RAW","Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, all grades, raw",0,0,0,165.0,20.64,8.55,0.0,0.0,0.0,0.0,0.563,1.06,0.0,0.32,11.0,6.087,0.1,0.064,25.0,0.07,1.49,21.0,0.011,189.0,23.1,3.58,0.0,0.3311764705882353,0.4416666666666667,0.0,0.0213333333333333,0.0275,0.3804375,0.0769230769230769,0.0533333333333333,0.0208333333333333,7.777777777777778e-05,0.05,0.27,0.42,0.3254545454545454,79.83030303030303
5194,Poultry Products,"TURKEY,ALL CLASSES,LEG,MEAT&SKN,CKD,RSTD","Turkey, all classes, leg, meat and skin, cooked, roasted",0,0,0,208.0,27.87,9.82,0.0,0.0,0.0,0.0,0.33,0.36,0.0,0.62,9.0,3.561,0.241,0.06,32.0,0.154,2.3,23.0,0.023,199.0,37.8,4.27,0.0,0.1941176470588235,0.15,0.0,0.0413333333333333,0.0225,0.2225625,0.1853846153846153,0.05,0.0266666666666666,0.0001711111111111,0.0547619047619047,0.2842857142857143,0.6872727272727273,0.3881818181818181,79.81730769230772
10905,Pork Products,"PORK,CURED,HAM & H2O PRODUCT,WHL,BNLESS,LN & FAT,UNHTD","Pork, cured, ham and water product, whole, boneless, separable lean and fat, unheated",0,0,0,117.0,14.05,4.99,4.21,4.21,0.0,13.0,0.294,0.34,0.0,0.15,3.0,3.867,0.146,0.284,8.0,0.107,0.78,17.0,0.04,228.0,29.4,1.59,0.0144444444444444,0.1729411764705882,0.1416666666666667,0.0,0.01,0.0075,0.2416875,0.1123076923076923,0.2366666666666666,0.0066666666666666,0.0001188888888888,0.0404761904761904,0.3257142857142857,0.5345454545454545,0.1445454545454545,79.81196581196582
23342,Beef Products,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,L & F,0"" FAT,ALL GRDS,RAW","Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw","Filet Mignon, Tenderloin Steak, Beef Medallions",0,0,147.0,21.72,6.67,0.0,0.0,0.0,3.0,0.609,3.48,0.0,0.18,3.0,4.717,0.313,0.053,14.0,0.063,2.49,12.0,0.007,212.0,20.2,3.22,0.0033333333333333,0.358235294117647,1.45,0.0,0.012,0.0075,0.2948125,0.2407692307692307,0.0441666666666666,0.0116666666666666,7e-05,0.0285714285714285,0.3028571428571429,0.3672727272727272,0.2927272727272727,79.80952380952381
23107,Beef Products,"BEEF,CHK,UNDBL CNTR STK,BNL,DEN CT,LN&FAT, 0"" FT,SEL,CKD,GLD","Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","Beef Chuck, Denver Cut (Serratus Ventralis steak), URMIS #1098",0,0,215.0,26.3,12.25,0.0,0.0,0.0,7.0,0.456,4.22,0.0,0.07,6.0,3.681,0.246,0.089,16.0,0.103,3.31,23.0,0.016,198.0,27.7,10.19,0.0077777777777777,0.268235294117647,1.7583333333333333,0.0,0.0046666666666666,0.015,0.2300625,0.1892307692307692,0.0741666666666666,0.0133333333333333,0.0001144444444444,0.0547619047619047,0.2828571428571428,0.5036363636363637,0.9263636363636364,79.80465116279069
23148,Beef Products,"BEEF,RIB EYE STEAK,BNLES,LIP-ON,LN,1/8"" FAT,CHOIC,CKD,GRILD","Beef, rib eye steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, cooked, grilled",URMIS #2018,0,0,217.0,27.3,11.97,0.0,0.0,0.0,1.0,0.514,2.37,0.0,0.12,7.0,5.545,0.335,0.08,8.0,0.087,2.65,25.0,0.087,174.0,33.0,6.97,0.0011111111111111,0.3023529411764706,0.9875,0.0,0.008,0.0175,0.3465625,0.2576923076923077,0.0666666666666666,0.0066666666666666,9.666666666666664e-05,0.0595238095238095,0.2485714285714285,0.6,0.6336363636363637,79.78801843317972
11501,Vegetables and Vegetable Products,"SUCCOTASH,(CORN&LIMAS),FRZ,UNPREP","Succotash, (corn and limas), frozen, unprepared",0,0,0,93.0,4.31,0.89,19.94,0.0,4.0,13.0,0.1,0.0,8.5,0.0,42.0,1.375,0.072,0.087,16.0,0.063,0.94,24.0,0.295,78.0,0.6,0.47,0.0144444444444444,0.0588235294117647,0.0,0.0944444444444444,0.0,0.105,0.0859375,0.0553846153846153,0.0725,0.0133333333333333,7e-05,0.0571428571428571,0.1114285714285714,0.0109090909090909,0.0427272727272727,79.76344086021506
16112,Legumes and Legume Products,MISO,Miso,0,0,0,199.0,11.69,6.01,26.47,6.2,5.4,4.0,0.199,0.08,0.0,0.01,19.0,0.906,0.233,0.098,57.0,0.42,2.49,48.0,0.859,159.0,7.0,2.56,0.0044444444444444,0.1170588235294117,0.0333333333333333,0.0,0.0006666666666666,0.0475,0.056625,0.1792307692307692,0.0816666666666666,0.0475,0.0004666666666666,0.1142857142857142,0.2271428571428571,0.1272727272727272,0.2327272727272727,79.73869346733669
6004,"Soups, Sauces, and Gravies","SOUP,BEAN W/ PORK,CND,COND","Soup, bean with pork, canned, condensed",0,0,0,129.0,5.88,4.42,16.97,3.0,5.9,34.0,0.031,0.03,1.2,0.87,24.0,0.421,0.025,0.065,60.0,0.3,1.53,33.0,0.5,98.0,6.4,0.77,0.0377777777777777,0.018235294117647,0.0125,0.0133333333333333,0.058,0.06,0.0263125,0.0192307692307692,0.0541666666666666,0.05,0.0003333333333333,0.0785714285714285,0.14,0.1163636363636363,0.07,79.73643410852713
13452,Beef Products,"BEEF,TOP SIRLOIN,STEAK,LN & FAT,0"" FAT,CHOIC,CKD,BRLD","Beef, top sirloin, steak, separable lean and fat, trimmed to 0"" fat, choice, cooked, broiled","URMIS #2237, Sirloin Steak, Sirloin strip",0,0,219.0,29.02,10.54,0.0,0.0,0.0,0.0,0.578,1.91,0.0,0.43,9.0,7.87,0.128,0.072,19.0,0.095,1.96,24.0,0.01,218.0,31.5,5.21,0.0,0.3399999999999999,0.7958333333333333,0.0,0.0286666666666666,0.0225,0.491875,0.0984615384615384,0.06,0.0158333333333333,0.0001055555555555,0.0571428571428571,0.3114285714285714,0.5727272727272728,0.4736363636363636,79.68036529680366
27045,"Soups, Sauces, and Gravies","SOUP,BF & VEG,RED NA,CND,RTS","Soup, beef and vegetables, reduced sodium, canned, ready-to-serve",0,0,0,42.0,3.26,0.95,4.99,1.22,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.907,0.015,0.015,17.0,0.026,0.45,9.0,0.048,43.0,3.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0566875,0.0115384615384615,0.0125,0.0141666666666666,2.8888888888888888e-05,0.0214285714285714,0.0614285714285714,0.0545454545454545,0.0372727272727272,79.66666666666666
17275,"Lamb, Veal, and Game Products","VEAL,BREAST,WHL,BNLESS,LN,CKD,BRSD","Veal, breast, whole, boneless, separable lean only, cooked, braised",0,0,Bos taurus,218.0,30.32,9.8,0.0,0.0,0.0,0.0,0.29,1.48,0.0,0.0,15.0,8.97,0.33,0.06,9.0,0.076,0.83,22.0,0.008,208.0,12.5,4.19,0.0,0.1705882352941176,0.6166666666666667,0.0,0.0,0.0375,0.560625,0.2538461538461538,0.05,0.0075,8.444444444444444e-05,0.0523809523809523,0.2971428571428571,0.2272727272727272,0.3809090909090909,79.66055045871559
3212,Baby Foods,"BABYFOOD,CRL,RICE,W/BANANAS,DRY","Babyfood, cereal, rice, with bananas, dry",0,0,0,404.0,8.7,4.2,79.9,16.7,1.0,1.0,0.686,0.21,2.0,0.37,12.0,23.32,3.8,3.97,691.0,0.254,47.5,141.0,0.0,410.0,11.6,1.5,0.0011111111111111,0.4035294117647059,0.0875,0.0222222222222222,0.0246666666666666,0.03,1.4575,2.923076923076923,3.3083333333333336,0.5758333333333333,0.0002822222222222,0.3357142857142857,0.5857142857142857,0.2109090909090909,0.1363636363636363,79.65346534653466
5701,Poultry Products,"TURKEY,ENHANCED,DK MEAT FROM WHL,MEAT & SKN,CKD,RSTD","Turkey, enhanced, dark meat from whole, meat and skin, cooked, roasted",0,0,0,199.0,25.55,10.81,0.0,0.0,0.0,16.0,0.415,1.64,0.0,0.08,8.0,6.893,0.321,0.052,17.0,0.119,1.08,25.0,0.018,213.0,30.0,3.15,0.0177777777777777,0.2441176470588235,0.6833333333333333,0.0,0.0053333333333333,0.02,0.4308125,0.2469230769230769,0.0433333333333333,0.0141666666666666,0.0001322222222222,0.0595238095238095,0.3042857142857142,0.5454545454545454,0.2863636363636364,79.64824120603015
7020,Sausages and Luncheon Meats,"CORNED BEEF LOAF,JELLIED","Corned beef loaf, jellied",0,0,0,153.0,22.9,6.1,0.0,0.0,0.0,0.0,0.12,1.27,0.0,0.0,8.0,1.76,0.11,0.0,11.0,0.06,2.04,11.0,0.031,73.0,17.2,4.09,0.0,0.0705882352941176,0.5291666666666667,0.0,0.0,0.02,0.11,0.0846153846153846,0.0,0.0091666666666666,6.666666666666667e-05,0.0261904761904761,0.1042857142857142,0.3127272727272727,0.3718181818181818,79.59477124183006
13390,Beef Products,"BEEF,RIB,LRG END (RIBS 6-9),LN,0""FAT,SEL,CKD,RSTD","Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, select, cooked, roasted",0,0,0,220.0,27.53,11.4,0.0,0.0,0.0,0.0,0.26,2.61,0.0,0.0,9.0,4.45,0.22,0.09,8.0,0.105,2.82,25.0,0.016,209.0,22.8,7.46,0.0,0.1529411764705882,1.0875,0.0,0.0,0.0225,0.278125,0.1692307692307692,0.075,0.0066666666666666,0.0001166666666666,0.0595238095238095,0.2985714285714286,0.4145454545454545,0.6781818181818182,79.56363636363636
13975,Beef Products,"BEEF,BRISKET,FLAT HALF,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW","Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",URMIS #1623,0,0,169.0,20.15,9.86,0.0,0.0,0.0,4.0,0.586,1.68,0.0,0.16,3.0,6.115,0.154,0.07,13.0,0.069,1.98,22.0,0.002,212.0,21.6,4.93,0.0044444444444444,0.3447058823529411,0.7,0.0,0.0106666666666666,0.0075,0.3821875,0.1184615384615384,0.0583333333333333,0.0108333333333333,7.666666666666667e-05,0.0523809523809523,0.3028571428571429,0.3927272727272727,0.4481818181818182,79.5621301775148
19822,Snacks,"TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS","Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",0,0,0,484.0,14.2,31.9,44.9,0.0,0.0,13.0,0.259,0.0,1.3,0.0,65.0,4.405,0.224,0.413,109.0,0.844,3.39,161.0,1.062,387.0,0.0,3.14,0.0144444444444444,0.1523529411764706,0.0,0.0144444444444444,0.0,0.1625,0.2753125,0.1723076923076923,0.3441666666666667,0.0908333333333333,0.0009377777777777,0.3833333333333333,0.5528571428571428,0.0,0.2854545454545454,79.56198347107438
43325,Pork Products,"PORK,CURED,HAM,BNLESS,LO NA,EX LN & REG,RSTD","Pork, cured, ham, boneless, low sodium, extra lean and regular, roasted",0,0,0,165.0,22.0,7.7,0.5,0.0,0.0,0.0,0.35,0.68,0.0,0.28,3.0,5.32,0.28,0.74,8.0,0.119,1.4,19.0,0.0,248.0,19.5,2.63,0.0,0.2058823529411764,0.2833333333333334,0.0,0.0186666666666666,0.0075,0.3325,0.2153846153846154,0.6166666666666667,0.0066666666666666,0.0001322222222222,0.0452380952380952,0.3542857142857142,0.3545454545454545,0.239090909090909,79.55151515151515
10987,Pork Products,"PORK,FRSH,LOIN,COUNTRY-STYLE RIBS,LN,BNLESS,CKD,RSTD","Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, roasted",0,0,0,219.0,29.2,11.38,0.0,0.0,0.0,1.0,0.523,0.9,0.0,0.27,0.0,8.13,0.289,0.658,12.0,0.083,0.98,26.0,0.017,294.0,48.5,2.66,0.0011111111111111,0.3076470588235294,0.375,0.0,0.018,0.0,0.508125,0.2223076923076923,0.5483333333333333,0.01,9.222222222222224e-05,0.0619047619047619,0.42,0.8818181818181818,0.2418181818181818,79.5068493150685
5078,Poultry Products,"CHICKEN,BROILERS OR FRYERS,LEG,MEAT&SKN,CKD,RSTD","Chicken, broilers or fryers, leg, meat and skin, cooked, roasted",0,0,0,184.0,24.03,8.99,0.0,0.0,0.0,20.0,0.413,0.38,0.0,0.19,5.0,6.034,0.187,0.09,12.0,0.061,1.09,23.0,0.02,202.0,25.7,2.07,0.0222222222222222,0.2429411764705882,0.1583333333333333,0.0,0.0126666666666666,0.0125,0.377125,0.1438461538461538,0.075,0.01,6.777777777777778e-05,0.0547619047619047,0.2885714285714286,0.4672727272727273,0.1881818181818181,79.48913043478261
10183,Pork Products,"PORK,CURED,HAM,BNLESS,EX LN&REG,RSTD","Pork, cured, ham, boneless, extra lean and regular, roasted",0,0,0,165.0,21.97,7.66,0.5,0.0,0.0,0.0,0.35,0.68,0.0,0.28,3.0,5.324,0.28,0.739,8.0,0.119,1.4,19.0,0.046,248.0,19.5,2.63,0.0,0.2058823529411764,0.2833333333333334,0.0,0.0186666666666666,0.0075,0.33275,0.2153846153846154,0.6158333333333333,0.0066666666666666,0.0001322222222222,0.0452380952380952,0.3542857142857142,0.3545454545454545,0.239090909090909,79.47878787878787
11355,Vegetables and Vegetable Products,"POTATOES,RED,FLESH & SKN,RAW","Potatoes, red, flesh and skin, raw",0,0,Solanum tuberosum,70.0,1.89,0.14,15.9,1.29,1.7,0.0,0.17,0.0,8.6,0.01,18.0,1.149,0.031,0.081,10.0,0.134,0.73,22.0,0.141,61.0,0.5,0.33,0.0,0.1,0.0,0.0955555555555555,0.0006666666666666,0.045,0.0718125,0.0238461538461538,0.0675,0.0083333333333333,0.0001488888888888,0.0523809523809523,0.0871428571428571,0.009090909090909,0.03,79.45714285714286
5183,Poultry Products,"TURKEY,DK MEAT,MEAT & SKN,RAW","Turkey, dark meat, meat and skin, raw",0,0,0,161.0,19.81,8.97,0.13,0.1,0.0,26.0,0.391,1.84,0.0,0.11,6.0,5.378,0.229,0.055,11.0,0.085,1.0,22.0,0.014,166.0,20.2,2.32,0.0288888888888888,0.23,0.7666666666666667,0.0,0.0073333333333333,0.015,0.336125,0.1761538461538461,0.0458333333333333,0.0091666666666666,9.444444444444446e-05,0.0523809523809523,0.2371428571428571,0.3672727272727272,0.2109090909090909,79.42857142857143
23044,Beef Products,"BF,CHK,CLOD,TOP BLADE,STEAK,LN & FAT,0"" FAT,SEL,CKD,GRILLED","Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled","URMIS #1166, Beef Value Cut, Flat Iron Steak, Infraspinatus",0,0,212.0,25.29,11.52,0.0,0.0,0.0,0.0,0.41,6.18,0.0,0.14,6.0,4.06,0.382,0.079,6.0,0.122,3.1,24.0,0.017,211.0,39.3,9.61,0.0,0.2411764705882353,2.575,0.0,0.0093333333333333,0.015,0.25375,0.2938461538461538,0.0658333333333333,0.005,0.0001355555555555,0.0571428571428571,0.3014285714285714,0.7145454545454545,0.8736363636363635,79.42452830188678
21445,Fast Foods,"POPEYES,FRIED CHCK,MILD,THIGH,MEAT ONLY,SKN & BRDING REMOVED","POPEYES, Fried Chicken, Mild, Thigh, meat only, skin and breading removed",0,Popeyes Chicken and Biscuits,0,188.0,24.31,9.66,0.85,0.0,0.0,13.0,0.364,0.59,0.0,0.28,0.0,6.02,0.407,0.111,34.0,0.098,1.03,24.0,0.037,187.0,34.2,2.01,0.0144444444444444,0.2141176470588235,0.2458333333333333,0.0,0.0186666666666666,0.0,0.37625,0.313076923076923,0.0925,0.0283333333333333,0.0001088888888888,0.0571428571428571,0.2671428571428571,0.6218181818181818,0.1827272727272727,79.39361702127658
10870,Pork Products,"PORK,CURED,HAM & H2O PRODUCT,SLICE,BNLESS,LN,HTD,PAN-BROIL","Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",0,0,0,123.0,15.09,5.06,4.69,4.69,0.0,13.0,0.335,0.44,0.0,0.12,3.0,4.285,0.137,0.308,8.0,0.085,0.74,17.0,0.037,240.0,32.6,1.64,0.0144444444444444,0.1970588235294118,0.1833333333333333,0.0,0.008,0.0075,0.2678125,0.1053846153846154,0.2566666666666666,0.0066666666666666,9.444444444444446e-05,0.0404761904761904,0.3428571428571428,0.5927272727272728,0.149090909090909,79.3821138211382
